Ensembl	EntrezGene
AT4G04810-TAIR-G	825818
AT4G04830-TAIR-G	825820
AT4G04840-TAIR-G	825821
AT4G04850-TAIR-G	825822
AT4G04860-TAIR-G	825823
AT4G04870-TAIR-G	825825
AT4G04880-TAIR-G	825826
AT4G04885-TAIR-G	825827
AT4G04890-TAIR-G	825828
AT4G04900-TAIR-G	825829
AT4G04910-TAIR-G	825830
AT4G04920-TAIR-G	825831
AT4G04925-TAIR-G	2745645
AT4G04930-TAIR-G	825832
AT4G04940-TAIR-G	825833
AT4G04950-TAIR-G	825835
AT4G04953-TAIR-G	6240320
AT4G04955-TAIR-G	825836
AT4G04957-TAIR-G	6240683
AT4G04960-TAIR-G	825837
AT4G04970-TAIR-G	825838
AT4G04980-TAIR-G	825839
AT4G04985-TAIR-G	825840
AT4G04990-TAIR-G	825841
AT4G05000-TAIR-G	825842
AT4G05010-TAIR-G	825843
AT4G05018-TAIR-G	6240830
AT4G05020-TAIR-G	825844
AT4G05030-TAIR-G	825845
AT4G05040-TAIR-G	825846
AT4G05050-TAIR-G	825847
AT4G05050-TAIR-G	828148
AT4G05060-TAIR-G	825848
AT4G05070-TAIR-G	825849
AT4G05071-TAIR-G	6240722
AT4G05080-TAIR-G	825852
AT4G05090-TAIR-G	825853
AT4G05091-TAIR-G	6241318
AT4G05095-TAIR-G	825854
AT4G05100-TAIR-G	825855
AT4G05110-TAIR-G	825856
AT4G05120-TAIR-G	825857
AT4G05130-TAIR-G	825858
AT4G05136-TAIR-G	825860
AT4G05140-TAIR-G	825861
AT4G05150-TAIR-G	825863
AT4G05160-TAIR-G	825864
AT4G05170-TAIR-G	825865
AT4G05180-TAIR-G	825866
AT4G05190-TAIR-G	825867
AT4G05200-TAIR-G	825868
AT4G05210-TAIR-G	825869
AT4G05220-TAIR-G	825870
AT4G05230-TAIR-G	825871
AT4G05240-TAIR-G	825872
AT4G05250-TAIR-G	825873
AT4G05260-TAIR-G	825874
AT4G05265-TAIR-G	6240666
AT4G05270-TAIR-G	825875
AT4G05310-TAIR-G	825879
AT4G05320-TAIR-G	825847
AT4G05320-TAIR-G	825880
AT4G05320-TAIR-G	828148
AT4G05330-TAIR-G	825881
AT4G05340-TAIR-G	825882
AT4G05350-TAIR-G	825883
AT4G05360-TAIR-G	825884
AT4G05370-TAIR-G	825885
AT4G05380-TAIR-G	825886
AT4G05390-TAIR-G	825887
AT4G05400-TAIR-G	825888
AT4G05410-TAIR-G	825889
AT4G05420-TAIR-G	825890
AT4G05430-TAIR-G	825891
AT4G05440-TAIR-G	825894
AT4G05450-TAIR-G	825895
AT4G05460-TAIR-G	825896
AT4G05470-TAIR-G	825897
AT4G05490-TAIR-G	825898
AT4G05494-TAIR-G	6240450
AT4G05497-TAIR-G	830176
AT4G05520-TAIR-G	825902
AT4G05523-TAIR-G	825903
AT4G05530-TAIR-G	825905
AT4G05540-TAIR-G	825906
AT4G05553-TAIR-G	825908
AT4G05590-TAIR-G	825927
AT4G05612-TAIR-G	7922307
AT4G05620-TAIR-G	825934
AT4G05630-TAIR-G	825935
AT4G05631-TAIR-G	825936
AT4G05632-TAIR-G	825937
AT4G06479-TAIR-G	825951
AT4G06490-TAIR-G	825962
AT4G06526-TAIR-G	825997
AT4G06534-TAIR-G	826005
AT4G06536-TAIR-G	826007
AT4G06583-TAIR-G	3770525
AT4G06598-TAIR-G	3770020
AT4G06599-TAIR-G	826068
AT4G06634-TAIR-G	826093
AT4G06639-TAIR-G	7922316
AT4G06676-TAIR-G	826112
AT4G06688-TAIR-G	3769945
AT4G06740-TAIR-G	826145
AT4G06744-TAIR-G	826147
AT4G06746-TAIR-G	826148
AT4G07350-TAIR-G	826165
AT4G07380-TAIR-G	826169
AT4G07390-TAIR-G	826170
AT4G07400-TAIR-G	826171
AT4G07408-TAIR-G	6241349
AT4G07410-TAIR-G	826172
AT4G07515-TAIR-G	826202
AT4G07524-TAIR-G	826211
AT4G07526-TAIR-G	826214
AT4G07666-TAIR-G	826234
AT4G07670-TAIR-G	826236
AT4G07675-TAIR-G	826237
AT4G07740-TAIR-G	826252
AT4G07786-TAIR-G	6240230
AT4G07820-TAIR-G	826263
AT4G07825-TAIR-G	826264
AT4G07868-TAIR-G	826273
AT4G07932-TAIR-G	826285
AT4G07940-TAIR-G	826298
AT4G07950-TAIR-G	826299
AT4G07960-TAIR-G	826301
AT4G07965-TAIR-G	826302
AT4G07990-TAIR-G	826304
AT4G08025-TAIR-G	826311
AT4G08028-TAIR-G	3770043
AT4G08039-TAIR-G	3770167
AT4G08040-TAIR-G	826317
AT4G08073-TAIR-G	6240314
AT4G08097-TAIR-G	826336
AT4G08140-TAIR-G	826362
AT4G08150-TAIR-G	826364
AT4G08151-TAIR-G	6241383
AT4G08160-TAIR-G	826365
AT4G08170-TAIR-G	826367
AT4G08176-TAIR-G	6240368
AT4G08180-TAIR-G	826368
AT4G08190-TAIR-G	826369
AT4G08210-TAIR-G	826371
AT4G08230-TAIR-G	826373
AT4G08240-TAIR-G	826374
AT4G08250-TAIR-G	826375
AT4G08260-TAIR-G	826376
AT4G08263-TAIR-G	7922502
AT4G08267-TAIR-G	3770340
AT4G08270-TAIR-G	826380
AT4G08280-TAIR-G	826382
AT4G08290-TAIR-G	826383
AT4G08300-TAIR-G	826384
AT4G08310-TAIR-G	826385
AT4G08320-TAIR-G	826386
AT4G08330-TAIR-G	826387
AT4G08350-TAIR-G	826391
AT4G08351-TAIR-G	6240458
AT4G08360-TAIR-G	826392
AT4G08370-TAIR-G	826393
AT4G08380-TAIR-G	826395
AT4G08390-TAIR-G	826396
AT4G08395-TAIR-G	826397
AT4G08400-TAIR-G	826398
AT4G08406-TAIR-G	6240497
AT4G08410-TAIR-G	826400
AT4G08430-TAIR-G	826402
AT4G08450-TAIR-G	826403
AT4G08455-TAIR-G	826404
AT4G08460-TAIR-G	826405
AT4G08470-TAIR-G	826406
AT4G08480-TAIR-G	826407
AT4G08485-TAIR-G	3770077
AT4G08500-TAIR-G	826409
AT4G08510-TAIR-G	826410
AT4G08520-TAIR-G	826411
AT4G08530-TAIR-G	826412
AT4G08540-TAIR-G	826413
AT4G08550-TAIR-G	826415
AT4G08555-TAIR-G	826416
AT4G08560-TAIR-G	826417
AT4G08570-TAIR-G	826418
AT4G08580-TAIR-G	826419
AT4G08590-TAIR-G	826420
AT4G08593-TAIR-G	826421
AT4G08620-TAIR-G	826426
AT4G08630-TAIR-G	826428
AT4G08640-TAIR-G	826429
AT4G08670-TAIR-G	826433
AT4G08685-TAIR-G	826435
AT4G08690-TAIR-G	826436
AT4G08691-TAIR-G	5008129
AT4G08700-TAIR-G	826438
AT4G08730-TAIR-G	826442
AT4G08740-TAIR-G	826443
AT4G08760-TAIR-G	826445
AT4G08770-TAIR-G	826447
AT4G08780-TAIR-G	826448
AT4G08790-TAIR-G	826449
AT4G08800-TAIR-G	826451
AT4G08810-TAIR-G	826452
AT4G08840-TAIR-G	826455
AT4G08850-TAIR-G	826456
AT4G08867-TAIR-G	3770196
AT4G08868-TAIR-G	3770198
AT4G08869-TAIR-G	3770195
AT4G08870-TAIR-G	826458
AT4G08874-TAIR-G	826462
AT4G08875-TAIR-G	3770076
AT4G08876-TAIR-G	826463
AT4G08878-TAIR-G	826464
AT4G08895-TAIR-G	826467
AT4G08900-TAIR-G	826468
AT4G08910-TAIR-G	826469
AT4G08920-TAIR-G	826470
AT4G08930-TAIR-G	826471
AT4G08940-TAIR-G	826472
AT4G08949-TAIR-G	6241251
AT4G08950-TAIR-G	826473
AT4G08960-TAIR-G	826474
AT4G08967-TAIR-G	6240568
AT4G08980-TAIR-G	826476
AT4G08990-TAIR-G	826477
AT4G09000-TAIR-G	826479
AT4G09010-TAIR-G	826480
AT4G09012-TAIR-G	6240241
AT4G09020-TAIR-G	826481
AT4G09030-TAIR-G	826482
AT4G09040-TAIR-G	826483
AT4G09060-TAIR-G	826484
AT4G09070-TAIR-G	826485
AT4G09080-TAIR-G	826486
AT4G09090-TAIR-G	826487
AT4G09100-TAIR-G	826488
AT4G09110-TAIR-G	826489
AT4G09120-TAIR-G	826490
AT4G09130-TAIR-G	826491
AT4G09140-TAIR-G	826493
AT4G09150-TAIR-G	826496
AT4G09153-TAIR-G	3770109
AT4G09160-TAIR-G	826497
AT4G09170-TAIR-G	826498
AT4G09180-TAIR-G	826499
AT4G09190-TAIR-G	826500
AT4G09200-TAIR-G	826501
AT4G09200-TAIR-G	826514
AT4G09210-TAIR-G	826503
AT4G09220-TAIR-G	826504
AT4G09220-TAIR-G	826510
AT4G09250-TAIR-G	826507
AT4G09260-TAIR-G	826509
AT4G09270-TAIR-G	826504
AT4G09270-TAIR-G	826510
AT4G09300-TAIR-G	826513
AT4G09310-TAIR-G	826501
AT4G09310-TAIR-G	826514
AT4G09320-TAIR-G	826515
AT4G09340-TAIR-G	826516
AT4G09350-TAIR-G	826517
AT4G09360-TAIR-G	826518
AT4G09420-TAIR-G	826524
AT4G09430-TAIR-G	826526
AT4G09440-TAIR-G	826527
AT4G09450-TAIR-G	826528
AT4G09460-TAIR-G	826530
AT4G09462-TAIR-G	6241338
AT4G09464-TAIR-G	6240782
AT4G09464-TAIR-G	6241180
AT4G09465-TAIR-G	5008130
AT4G09466-TAIR-G	6240280
AT4G09467-TAIR-G	6240782
AT4G09467-TAIR-G	6241180
AT4G09490-TAIR-G	826533
AT4G09500-TAIR-G	826534
AT4G09510-TAIR-G	826535
AT4G09520-TAIR-G	826536
AT4G09530-TAIR-G	826537
AT4G09545-TAIR-G	5008131
AT4G09550-TAIR-G	826539
AT4G09560-TAIR-G	826540
AT4G09570-TAIR-G	826541
AT4G09580-TAIR-G	826542
AT4G09587-TAIR-G	6240487
AT4G09590-TAIR-G	826543
AT4G09600-TAIR-G	826545
AT4G09610-TAIR-G	826546
AT4G09620-TAIR-G	826547
AT4G09630-TAIR-G	826549
AT4G09640-TAIR-G	826550
AT4G09647-TAIR-G	3770131
AT4G09649-TAIR-G	6240235
AT4G09650-TAIR-G	826551
AT4G09660-TAIR-G	826552
AT4G09670-TAIR-G	826553
AT4G09680-TAIR-G	826554
AT4G09690-TAIR-G	826555
AT4G09720-TAIR-G	826558
AT4G09730-TAIR-G	826559
AT4G09731-TAIR-G	6240806
AT4G09740-TAIR-G	826560
AT4G09750-TAIR-G	826563
AT4G09760-TAIR-G	826564
AT4G09770-TAIR-G	826565
AT4G09775-TAIR-G	826566
AT4G09780-TAIR-G	826567
AT4G09784-TAIR-G	6240301
AT4G09795-TAIR-G	3770466
AT4G09800-TAIR-G	826569
AT4G09800-TAIR-G	838884
AT4G09800-TAIR-G	840300
AT4G09810-TAIR-G	826570
AT4G09820-TAIR-G	826571
AT4G09830-TAIR-G	826572
AT4G09840-TAIR-G	826573
AT4G09850-TAIR-G	826574
AT4G09860-TAIR-G	826575
AT4G09870-TAIR-G	826576
AT4G09880-TAIR-G	826578
AT4G09890-TAIR-G	826579
AT4G09900-TAIR-G	826580
AT4G09920-TAIR-G	826581
AT4G09930-TAIR-G	826582
AT4G09940-TAIR-G	826584
AT4G09950-TAIR-G	826585
AT4G09960-TAIR-G	826586
AT4G09965-TAIR-G	826587
AT4G09970-TAIR-G	826588
AT4G09980-TAIR-G	826589
AT4G09984-TAIR-G	3770009
AT4G09990-TAIR-G	826590
AT4G10000-TAIR-G	826591
AT4G10010-TAIR-G	826592
AT4G10020-TAIR-G	826593
AT4G10030-TAIR-G	826594
AT4G10040-TAIR-G	826595
AT4G10050-TAIR-G	826596
AT4G10060-TAIR-G	826597
AT4G10070-TAIR-G	826598
AT4G10080-TAIR-G	826599
AT4G10090-TAIR-G	826600
AT4G10100-TAIR-G	826601
AT4G10110-TAIR-G	826602
AT4G10112-TAIR-G	6240822
AT4G10115-TAIR-G	3770425
AT4G10120-TAIR-G	826603
AT4G10130-TAIR-G	826604
AT4G10140-TAIR-G	826605
AT4G10150-TAIR-G	826606
AT4G10160-TAIR-G	826607
AT4G10170-TAIR-G	826608
AT4G10180-TAIR-G	826609
AT4G10190-TAIR-G	826610
AT4G10200-TAIR-G	826611
AT4G10210-TAIR-G	826612
AT4G10220-TAIR-G	826613
AT4G10230-TAIR-G	826614
AT4G10240-TAIR-G	826615
AT4G10250-TAIR-G	826616
AT4G10260-TAIR-G	826617
AT4G10265-TAIR-G	826618
AT4G10270-TAIR-G	826619
AT4G10280-TAIR-G	826620
AT4G10290-TAIR-G	826621
AT4G10300-TAIR-G	826622
AT4G10310-TAIR-G	826623
AT4G10320-TAIR-G	826624
AT4G10330-TAIR-G	826625
AT4G10340-TAIR-G	826626
AT4G10350-TAIR-G	826627
AT4G10360-TAIR-G	826628
AT4G10370-TAIR-G	826629
AT4G10380-TAIR-G	826630
AT4G10390-TAIR-G	826631
AT4G10400-TAIR-G	826632
AT4G10410-TAIR-G	826633
AT4G10420-TAIR-G	826634
AT4G10430-TAIR-G	826635
AT4G10440-TAIR-G	826636
AT4G10450-TAIR-G	826637
AT4G10457-TAIR-G	3770224
AT4G10465-TAIR-G	5008132
AT4G10470-TAIR-G	826639
AT4G10480-TAIR-G	826640
AT4G10490-TAIR-G	826641
AT4G10500-TAIR-G	826642
AT4G10510-TAIR-G	826643
AT4G10520-TAIR-G	826644
AT4G10530-TAIR-G	826645
AT4G10540-TAIR-G	826646
AT4G10550-TAIR-G	826647
AT4G10560-TAIR-G	826648
AT4G10570-TAIR-G	826649
AT4G10590-TAIR-G	826651
AT4G10595-TAIR-G	3769813
AT4G10596-TAIR-G	6240706
AT4G10600-TAIR-G	826652
AT4G10603-TAIR-G	3769814
AT4G10610-TAIR-G	826653
AT4G10613-TAIR-G	3770191
AT4G10620-TAIR-G	826654
AT4G10630-TAIR-G	826655
AT4G10640-TAIR-G	826656
AT4G10650-TAIR-G	826658
AT4G10660-TAIR-G	826659
AT4G10670-TAIR-G	826660
AT4G10680-TAIR-G	826661
AT4G10695-TAIR-G	826663
AT4G10700-TAIR-G	826664
AT4G10710-TAIR-G	826665
AT4G10720-TAIR-G	826666
AT4G10730-TAIR-G	826667
AT4G10740-TAIR-G	826668
AT4G10750-TAIR-G	826669
AT4G10760-TAIR-G	826670
AT4G10767-TAIR-G	3770200
AT4G10770-TAIR-G	826672
AT4G10780-TAIR-G	826674
AT4G10790-TAIR-G	826675
AT4G10800-TAIR-G	826676
AT4G10810-TAIR-G	826677
AT4G10820-TAIR-G	826678
AT4G10840-TAIR-G	826680
AT4G10845-TAIR-G	826681
AT4G10850-TAIR-G	826682
AT4G10860-TAIR-G	826683
AT4G10870-TAIR-G	826686
AT4G10880-TAIR-G	826687
AT4G10890-TAIR-G	826688
AT4G10895-TAIR-G	2745698
AT4G10910-TAIR-G	826689
AT4G10920-TAIR-G	826690
AT4G10925-TAIR-G	826691
AT4G10930-TAIR-G	826692
AT4G10940-TAIR-G	826693
AT4G10950-TAIR-G	826694
AT4G10955-TAIR-G	826695
AT4G10960-TAIR-G	826696
AT4G10970-TAIR-G	826698
AT4G11000-TAIR-G	826701
AT4G11010-TAIR-G	826702
AT4G11020-TAIR-G	826703
AT4G11030-TAIR-G	826704
AT4G11040-TAIR-G	826705
AT4G11050-TAIR-G	826706
AT4G11060-TAIR-G	826707
AT4G11070-TAIR-G	826708
AT4G11080-TAIR-G	826709
AT4G11090-TAIR-G	826710
AT4G11100-TAIR-G	826711
AT4G11110-TAIR-G	826712
AT4G11120-TAIR-G	826713
AT4G11130-TAIR-G	826714
AT4G11140-TAIR-G	826715
AT4G11150-TAIR-G	826716
AT4G11160-TAIR-G	826717
AT4G11170-TAIR-G	826718
AT4G11175-TAIR-G	826719
AT4G11180-TAIR-G	826720
AT4G11190-TAIR-G	826721
AT4G11210-TAIR-G	826723
AT4G11211-TAIR-G	2745699
AT4G11220-TAIR-G	826724
AT4G11230-TAIR-G	826725
AT4G11240-TAIR-G	826726
AT4G11250-TAIR-G	826727
AT4G11260-TAIR-G	826728
AT4G11270-TAIR-G	826729
AT4G11280-TAIR-G	826730
AT4G11290-TAIR-G	826731
AT4G11300-TAIR-G	826732
AT4G11310-TAIR-G	826733
AT4G11320-TAIR-G	826734
AT4G11330-TAIR-G	826735
AT4G11340-TAIR-G	826736
AT4G11350-TAIR-G	826737
AT4G11360-TAIR-G	826738
AT4G11370-TAIR-G	826739
AT4G11380-TAIR-G	826741
AT4G11385-TAIR-G	826742
AT4G11390-TAIR-G	826743
AT4G11393-TAIR-G	3770126
AT4G11400-TAIR-G	826744
AT4G11410-TAIR-G	826745
AT4G11420-TAIR-G	826746
AT4G11430-TAIR-G	826747
AT4G11440-TAIR-G	826748
AT4G11450-TAIR-G	826749
AT4G11460-TAIR-G	826751
AT4G11470-TAIR-G	826752
AT4G11480-TAIR-G	826753
AT4G11485-TAIR-G	3769998
AT4G11490-TAIR-G	826754
AT4G11510-TAIR-G	826756
AT4G11521-TAIR-G	7922527
AT4G11530-TAIR-G	826757
AT4G11540-TAIR-G	826758
AT4G11550-TAIR-G	826759
AT4G11560-TAIR-G	826760
AT4G11570-TAIR-G	826761
AT4G11580-TAIR-G	826762
AT4G11590-TAIR-G	826764
AT4G11600-TAIR-G	826765
AT4G11610-TAIR-G	826766
AT4G11630-TAIR-G	826768
AT4G11640-TAIR-G	826769
AT4G11650-TAIR-G	826770
AT4G11653-TAIR-G	5008133
AT4G11655-TAIR-G	2745700
AT4G11660-TAIR-G	826771
AT4G11670-TAIR-G	826772
AT4G11680-TAIR-G	826773
AT4G11690-TAIR-G	826774
AT4G11700-TAIR-G	826775
AT4G11720-TAIR-G	826777
AT4G11730-TAIR-G	826778
AT4G11740-TAIR-G	826779
AT4G11745-TAIR-G	826780
AT4G11750-TAIR-G	826781
AT4G11760-TAIR-G	826782
AT4G11770-TAIR-G	826783
AT4G11780-TAIR-G	826784
AT4G11790-TAIR-G	826785
AT4G11800-TAIR-G	826786
AT4G11810-TAIR-G	826787
AT4G11820-TAIR-G	826788
AT4G11830-TAIR-G	826789
AT4G11840-TAIR-G	826790
AT4G11845-TAIR-G	5008134
AT4G11850-TAIR-G	826791
AT4G11860-TAIR-G	826793
AT4G11870-TAIR-G	826794
AT4G11876-TAIR-G	6241221
AT4G11880-TAIR-G	826795
AT4G11890-TAIR-G	826796
AT4G11900-TAIR-G	826797
AT4G11910-TAIR-G	826798
AT4G11911-TAIR-G	6240548
AT4G11920-TAIR-G	826799
AT4G11930-TAIR-G	826800
AT4G11940-TAIR-G	826801
AT4G11950-TAIR-G	826802
AT4G11960-TAIR-G	826803
AT4G11970-TAIR-G	826804
AT4G11980-TAIR-G	826805
AT4G11990-TAIR-G	826806
AT4G12000-TAIR-G	826807
AT4G12005-TAIR-G	826808
AT4G12010-TAIR-G	826809
AT4G12020-TAIR-G	826810
AT4G12030-TAIR-G	826811
AT4G12040-TAIR-G	826812
AT4G12050-TAIR-G	826813
AT4G12060-TAIR-G	826814
AT4G12070-TAIR-G	826815
AT4G12080-TAIR-G	826816
AT4G12090-TAIR-G	826817
AT4G12100-TAIR-G	826818
AT4G12110-TAIR-G	826819
AT4G12120-TAIR-G	826820
AT4G12130-TAIR-G	826821
AT4G12140-TAIR-G	826822
AT4G12150-TAIR-G	826823
AT4G12170-TAIR-G	826825
AT4G12190-TAIR-G	826827
AT4G12210-TAIR-G	826829
AT4G12220-TAIR-G	826830
AT4G12230-TAIR-G	826831
AT4G12240-TAIR-G	826832
AT4G12250-TAIR-G	826833
AT4G12270-TAIR-G	826835
AT4G12280-TAIR-G	826837
AT4G12290-TAIR-G	826838
AT4G12300-TAIR-G	826839
AT4G12310-TAIR-G	826840
AT4G12320-TAIR-G	826841
AT4G12330-TAIR-G	826842
AT4G12334-TAIR-G	6241296
AT4G12340-TAIR-G	826843
AT4G12350-TAIR-G	826844
AT4G12360-TAIR-G	826845
AT4G12370-TAIR-G	826846
AT4G12380-TAIR-G	826847
AT4G12382-TAIR-G	6241074
AT4G12390-TAIR-G	826848
AT4G12400-TAIR-G	826849
AT4G12410-TAIR-G	826850
AT4G12420-TAIR-G	826851
AT4G12430-TAIR-G	826855
AT4G12432-TAIR-G	6241129
AT4G12440-TAIR-G	826856
AT4G12450-TAIR-G	826857
AT4G12460-TAIR-G	826858
AT4G12470-TAIR-G	826859
AT4G12480-TAIR-G	826860
AT4G12490-TAIR-G	826861
AT4G12500-TAIR-G	826862
AT4G12510-TAIR-G	826863
AT4G12510-TAIR-G	826864
AT4G12520-TAIR-G	826863
AT4G12520-TAIR-G	826864
AT4G12530-TAIR-G	826865
AT4G12540-TAIR-G	826866
AT4G12545-TAIR-G	826867
AT4G12550-TAIR-G	826868
AT4G12560-TAIR-G	826869
AT4G12570-TAIR-G	826870
AT4G12580-TAIR-G	826871
AT4G12590-TAIR-G	826872
AT4G12600-TAIR-G	826873
AT4G12610-TAIR-G	826874
AT4G12617-TAIR-G	6240939
AT4G12620-TAIR-G	826875
AT4G12640-TAIR-G	826877
AT4G12650-TAIR-G	826878
AT4G12670-TAIR-G	826879
AT4G12680-TAIR-G	826880
AT4G12690-TAIR-G	826881
AT4G12700-TAIR-G	826882
AT4G12710-TAIR-G	826883
AT4G12720-TAIR-G	826884
AT4G12730-TAIR-G	826885
AT4G12731-TAIR-G	6241324
AT4G12735-TAIR-G	2745703
AT4G12740-TAIR-G	826886
AT4G12750-TAIR-G	826887
AT4G12760-TAIR-G	826888
AT4G12770-TAIR-G	826889
AT4G12780-TAIR-G	826890
AT4G12790-TAIR-G	826891
AT4G12800-TAIR-G	826892
AT4G12810-TAIR-G	826893
AT4G12820-TAIR-G	826894
AT4G12825-TAIR-G	5008135
AT4G12830-TAIR-G	826895
AT4G12840-TAIR-G	826896
AT4G12850-TAIR-G	826897
AT4G12860-TAIR-G	826898
AT4G12870-TAIR-G	826899
AT4G12880-TAIR-G	826900
AT4G12890-TAIR-G	826901
AT4G12900-TAIR-G	826902
AT4G12910-TAIR-G	826903
AT4G12920-TAIR-G	826904
AT4G12930-TAIR-G	826905
AT4G12940-TAIR-G	826906
AT4G12950-TAIR-G	826907
AT4G12960-TAIR-G	826908
AT4G12970-TAIR-G	826909
AT4G12980-TAIR-G	826910
AT4G12990-TAIR-G	826912
AT4G13000-TAIR-G	826913
AT4G13010-TAIR-G	826914
AT4G13020-TAIR-G	826915
AT4G13030-TAIR-G	826917
AT4G13040-TAIR-G	826918
AT4G13050-TAIR-G	826919
AT4G13060-TAIR-G	826920
AT4G13070-TAIR-G	826921
AT4G13075-TAIR-G	5008137
AT4G13080-TAIR-G	826922
AT4G13090-TAIR-G	826923
AT4G13095-TAIR-G	3770153
AT4G13100-TAIR-G	826924
AT4G13110-TAIR-G	826925
AT4G13130-TAIR-G	826927
AT4G13150-TAIR-G	826929
AT4G13160-TAIR-G	826930
AT4G13170-TAIR-G	826931
AT4G13180-TAIR-G	826932
AT4G13190-TAIR-G	826933
AT4G13195-TAIR-G	826934
AT4G13200-TAIR-G	826935
AT4G13210-TAIR-G	826936
AT4G13220-TAIR-G	826938
AT4G13230-TAIR-G	826939
AT4G13235-TAIR-G	826940
AT4G13240-TAIR-G	826941
AT4G13250-TAIR-G	826942
AT4G13260-TAIR-G	826956
AT4G13261-TAIR-G	826953
AT4G13263-TAIR-G	826955
AT4G13266-TAIR-G	2745706
AT4G13270-TAIR-G	826957
AT4G13280-TAIR-G	826958
AT4G13290-TAIR-G	826959
AT4G13300-TAIR-G	826960
AT4G13310-TAIR-G	826961
AT4G13320-TAIR-G	826962
AT4G13330-TAIR-G	826963
AT4G13340-TAIR-G	826964
AT4G13345-TAIR-G	826965
AT4G13350-TAIR-G	826966
AT4G13360-TAIR-G	826967
AT4G13370-TAIR-G	826968
AT4G13380-TAIR-G	826969
AT4G13390-TAIR-G	826970
AT4G13395-TAIR-G	5008138
AT4G13400-TAIR-G	826971
AT4G13410-TAIR-G	826972
AT4G13420-TAIR-G	826973
AT4G13430-TAIR-G	826975
AT4G13440-TAIR-G	826976
AT4G13450-TAIR-G	826977
AT4G13460-TAIR-G	826978
AT4G13480-TAIR-G	826980
AT4G13490-TAIR-G	826981
AT4G13500-TAIR-G	826982
AT4G13510-TAIR-G	826983
AT4G13520-TAIR-G	826984
AT4G13530-TAIR-G	826985
AT4G13540-TAIR-G	826986
AT4G13550-TAIR-G	826988
AT4G13560-TAIR-G	826989
AT4G13570-TAIR-G	826990
AT4G13572-TAIR-G	7922478
AT4G13575-TAIR-G	6240258
AT4G13580-TAIR-G	826991
AT4G13590-TAIR-G	826992
AT4G13600-TAIR-G	826993
AT4G13610-TAIR-G	826994
AT4G13615-TAIR-G	826995
AT4G13620-TAIR-G	826996
AT4G13630-TAIR-G	826997
AT4G13640-TAIR-G	826998
AT4G13650-TAIR-G	826999
AT4G13660-TAIR-G	827000
AT4G13670-TAIR-G	827001
AT4G13680-TAIR-G	827002
AT4G13690-TAIR-G	827003
AT4G13700-TAIR-G	827004
AT4G13710-TAIR-G	827005
AT4G13720-TAIR-G	827006
AT4G13730-TAIR-G	827007
AT4G13750-TAIR-G	827009
AT4G13760-TAIR-G	827010
AT4G13770-TAIR-G	827011
AT4G13780-TAIR-G	827012
AT4G13790-TAIR-G	827013
AT4G13800-TAIR-G	827014
AT4G13810-TAIR-G	827015
AT4G13820-TAIR-G	827016
AT4G13830-TAIR-G	827017
AT4G13840-TAIR-G	827018
AT4G13850-TAIR-G	827019
AT4G13860-TAIR-G	827020
AT4G13870-TAIR-G	827021
AT4G13880-TAIR-G	827022
AT4G13885-TAIR-G	827023
AT4G13890-TAIR-G	827024
AT4G13920-TAIR-G	827026
AT4G13930-TAIR-G	827027
AT4G13940-TAIR-G	827028
AT4G13950-TAIR-G	827029
AT4G13955-TAIR-G	3770526
AT4G13960-TAIR-G	827030
AT4G13965-TAIR-G	827031
AT4G13968-TAIR-G	3770300
AT4G13970-TAIR-G	827032
AT4G13980-TAIR-G	827033
AT4G13985-TAIR-G	827034
AT4G13990-TAIR-G	827035
AT4G13992-TAIR-G	6240793
AT4G14000-TAIR-G	827036
AT4G14010-TAIR-G	827037
AT4G14020-TAIR-G	827038
AT4G14030-TAIR-G	827039
AT4G14040-TAIR-G	827040
AT4G14050-TAIR-G	827041
AT4G14060-TAIR-G	827042
AT4G14070-TAIR-G	827043
AT4G14080-TAIR-G	827044
AT4G14090-TAIR-G	827046
AT4G14096-TAIR-G	827047
AT4G14100-TAIR-G	827045
AT4G14103-TAIR-G	827048
AT4G14104-TAIR-G	3770179
AT4G14105-TAIR-G	6241249
AT4G14110-TAIR-G	827049
AT4G14120-TAIR-G	827050
AT4G14130-TAIR-G	827051
AT4G14140-TAIR-G	827052
AT4G14145-TAIR-G	827053
AT4G14147-TAIR-G	3770404
AT4G14150-TAIR-G	827054
AT4G14160-TAIR-G	827055
AT4G14165-TAIR-G	827056
AT4G14170-TAIR-G	827057
AT4G14180-TAIR-G	827058
AT4G14190-TAIR-G	827059
AT4G14200-TAIR-G	827060
AT4G14210-TAIR-G	827061
AT4G14220-TAIR-G	827062
AT4G14225-TAIR-G	827063
AT4G14226-TAIR-G	6241471
AT4G14230-TAIR-G	827064
AT4G14240-TAIR-G	827065
AT4G14250-TAIR-G	827066
AT4G14251-TAIR-G	6240249
AT4G14260-TAIR-G	827067
AT4G14270-TAIR-G	827068
AT4G14272-TAIR-G	3769851
AT4G14276-TAIR-G	3769852
AT4G14280-TAIR-G	827069
AT4G14290-TAIR-G	827070
AT4G14300-TAIR-G	827071
AT4G14301-TAIR-G	6240440
AT4G14305-TAIR-G	3770487
AT4G14310-TAIR-G	827072
AT4G14315-TAIR-G	3770505
AT4G14320-TAIR-G	821920
AT4G14320-TAIR-G	827074
AT4G14330-TAIR-G	827075
AT4G14340-TAIR-G	827076
AT4G14342-TAIR-G	827077
AT4G14350-TAIR-G	827078
